s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
15.21640094,5.29794161,3.93466995,-3.07593117,0.06807403,6.78959620,4.38020482
15.26619609,5.24825937,3.93131846,-3.06384668,0.41733140,6.82171250,4.37147172
15.31598591,5.19866281,3.92693583,-3.04722212,0.25041478,6.85361450,4.36270958
15.36577368,5.14912679,3.92193540,-3.03568599,0.21308681,6.88530520,4.35400599
15.41553750,5.09967039,3.91641250,-3.02691434,0.13939659,6.91678760,4.34528589
15.46528136,5.05027330,3.91054909,-3.03143688,-0.32106720,6.94806480,4.33662001
15.51505861,5.00075564,3.90547218,-3.04487790,-0.21908458,6.97913950,4.32793315
15.56485986,4.95116163,3.90093353,-3.05824822,-0.31803270,7.01001460,4.31929871
15.61465031,4.90151275,3.89718164,-3.07197254,-0.23320532,7.04069290,4.31065953
15.66443469,4.85182969,3.89400683,-3.07970672,-0.07748462,7.07117700,4.30204646
15.71421086,4.80214297,3.89102418,-3.08309154,-0.05851886,7.10146960,4.29345605
15.76397481,4.75245997,3.88818695,-3.08441770,0.00523547,7.13157330,4.28486344
