s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
27.64341902,-7.82812308,2.03026594,2.93126731,0.11482336,1.58070000,-18.63513708
27.74219599,-7.92483885,2.05033955,2.94333046,0.12944449,1.67050000,10.51496755
27.84084525,-8.02167785,2.06915138,2.95676888,0.14301417,2.82340000,64.52992395
27.93937044,-8.11865033,2.08657405,2.97146958,0.15540206,6.17700000,122.50575916
28.03777892,-8.21576289,2.10249199,2.98731215,0.16656602,6.72910000,-81.71633584
28.13608109,-8.31301801,2.11680141,3.00418029,0.17660861,3.78820000,-12.78475631
28.23428906,-8.41041335,2.12940900,3.02196757,0.18560912,6.06590000,-31.37780689
28.33241502,-8.50794074,2.14023092,3.04057194,0.19356473,2.77260000,-59.73269005
28.43046964,-8.60558496,2.14919272,3.05989056,0.20045690,1.83940000,-12.59322286
28.52846036,-8.70332269,2.15622965,3.07981615,0.20621842,1.43040000,-1.82669679
28.62638945,-8.80112106,2.16128765,3.10024298,0.21096407,1.58920000,4.80595395
28.72425194,-8.89893648,2.16432283,3.12109031,0.21511589,2.02250000,7.01202833
28.82203351,-8.99671319,2.16529831,-3.14085828,0.21930772,2.26750000,-2.13807313
28.91970842,-9.09438168,2.16417930,-3.11920323,0.22418821,1.83820000,42.14953861
29.01723810,-9.19185717,2.16092842,-3.09704629,0.23029747,6.74350000,3.31184434
29.11457053,-9.28903823,2.15550232,-3.07425633,0.23816059,1.93390000,-47.00705843
29.21163992,-9.38580543,2.14784888,-3.05065505,0.24833555,2.01820000,4.36243710
29.30836678,-9.48201975,2.13790450,-3.02601807,0.26136180,2.35280000,-1.67849593
29.40465830,-9.57752087,2.12559226,-3.00007959,0.27774889,1.88050000,17.69039586
